Numero de mesure;Longitude;Latitude;Position;Insee;Adresse;Complement;Code postal;Commune;Date de mesure;Mesure realisee;Rapport;Conformite de la mesure;Niveau global;Type d'environnement;Laboratoire
129715;4.07142;43.56268;04e 04' 17.12'' Est, 43e 33' 45.63'' Nord;34344;31 Allee des Oliviers;;34280;LA GRANDE-MOTTE;08/02/2017;En interieur;R_SO3712_1_1PUB.pdf;Oui;0.99;Lieu d'habitation;EXEM
129718;3.88747;43.60697;03e 53' 14.87'' Est, 43e 36' 25.07'' Nord;34172;140 Allee du Nouveau Monde;;34000;MONTPELLIER;09/02/2017;En interieur;R_SO3754_1_1PUB.pdf;Oui;0.16;Lieu d'habitation;EXEM
129770;3.24904;43.41228;03e 14' 56.53'' Est, 43e 24' 44.21'' Nord;34025;22 Rue de la Fontaine Neuve;;34290;BASSAN;09/02/2017;En interieur;R_SO3670_1_1PUB.pdf;Oui;0.50;Lieu d'habitation;EXEM
129792;3.50983;43.29141;03e 30' 35.39'' Est, 43e 17' 29.08'' Nord;34003;4 Residence Les Maisons du Cap;;34300;AGDE;09/02/2017;En interieur;R_SO3755_1_1PUB.pdf;Oui;1.67;Lieu d'habitation;EXEM
130012;3.48940;43.30045;03e 29' 21.85'' Est, 43e 18' 01.61'' Nord;34003;9 Rue de la Science;;34300;AGDE;08/03/2017;En interieur;R_SO3857_1_1PUB.pdf;Oui;0.13;Lieu d'habitation;EXEM
130211;3.96817;43.65736;03e 58' 05.40'' Est, 43e 39' 26.51'' Nord;34327;2 Impasse Escuret;;34740;VENDARGUES;11/04/2017;En interieur;R_SO3954_1_1PUB.pdf;Oui;0.14;Lieu d'habitation;EXEM
130226;3.27835;43.28317;03e 16' 42.05'' Est, 43e 16' 59.39'' Nord;34299;20 Rue Barbes;;34410;SERIGNAN;10/04/2017;En interieur;R_SO3952_1_2PUB.pdf;Oui;1.41;Lieu d'habitation;EXEM
130624;3.83107;43.57392;03e 49' 51.87'' Est, 43e 34' 26.13'' Nord;34270;32 Chemin de la Roque;;34430;SAINT-JEAN-DE-VEDAS;30/05/2017;En interieur;R_SO4085_1_1PUB.pdf;Oui;0.35;Lieu d'habitation;EXEM
130629;3.28244;43.28238;03e 16' 56.80'' Est, 43e 16' 56.55'' Nord;34299;3 Chemin de l'Airoule;;34410;SERIGNAN;10/04/2017;En interieur;R_SO4057_1_1PUB.pdf;Oui;1.69;Lieu d'habitation;EXEM
130692;3.36922;43.70118;03e 22' 09.19'' Est, 43e 42' 04.24'' Nord;34036;9 Place du Micocoulier;;34700;LE BOSC;01/06/2017;En interieur;R_SO4176_1_1PUB.pdf;Oui;0.12;Lieu d'habitation;EXEM
130886;3.85498;43.66534;03e 51' 17.92'' Est, 43e 39' 55.23'' Nord;34169;192 Chemin des aigueilleres;;34980;MONTFERRIER-SUR-LEZ;29/06/2017;En interieur;R_SO4273_1_1PUB.pdf;Oui;0.12;Lieu d'habitation;EXEM
133288;3.89047;43.60807;03e 53' 25.68'' Est, 43e 36' 29.04'' Nord;34172;Rue Leon Blum;;34000;MONTPELLIER;27/11/2017;En interieur;R_SO5223_1_3PUB.pdf;Oui;0.74;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
133911;3.82590;43.60721;03e 49' 33.25'' Est, 43e 36' 25.97'' Nord;34172;8 Rue des Passiflores;;34070;MONTPELLIER;20/11/2017;En interieur;R_SO5399_1_1PUB.pdf;Oui;0.66;Lieu d'habitation;EXEM
133945;3.85101;43.60707;03e 51' 03.63'' Est, 43e 36' 25.47'' Nord;34172;19 Rue de la Figairasse;;34070;MONTPELLIER;14/12/2017;En interieur;R_SO5508_1_1PUB.pdf;Oui;0.10;Divers;EXEM
134819;3.91137;43.62472;03e 54' 40.93'' Est, 43e 37' 29.00'' Nord;34057;150 Avenue Clement Ader;;34173;CASTELNAU-LE-LEZ;12/03/2018;En interieur;R_SO5785_1_1PUB.pdf;Oui;0.21;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
134842;3.85189;43.60705;03e 51' 06.80'' Est, 43e 36' 25.38'' Nord;34172;64 Rue du Jardin des Violettes;;34070;MONTPELLIER;13/03/2018;En interieur;R_SO5891_1_1PUB.pdf;Oui;0.16;Lieu d'habitation;EXEM
134916;3.85144;43.60697;03e 51' 05.18'' Est, 43e 36' 25.10'' Nord;34172;19 Rue de la Figairasse;;34070;MONTPELLIER;13/03/2018;En interieur;R_SO5891_1_2PUB.pdf;Oui;0.39;Lieu d'habitation;EXEM
135109;3.69834;43.40492;03e 41' 54.01'' Est, 43e 24' 17.72'' Nord;34301;34 Rue Maurice Clavel;;34200;SETE;27/03/2018;En interieur;R_SO5941_1_1PUB.pdf;Oui;0.58;Lieu d'habitation;EXEM
135148;3.85354;43.60719;03e 51' 12.74'' Est, 43e 36' 25.89'' Nord;34172;198 Rue du Plateau des Violettes;;34070;MONTPELLIER;27/03/2018;En interieur;R_SO5934_1_1PUB.pdf;Oui;0.18;Lieu d'habitation;EXEM
135176;3.85165;43.60805;03e 51' 05.95'' Est, 43e 36' 28.96'' Nord;34172;16 Rue du Professeur Emile Tedenat;;34070;MONTPELLIER;27/03/2018;En interieur;R_SO5956_1_1PUB.pdf;Oui;0.18;Lieu d'habitation;EXEM
135181;3.85300;43.60697;03e 51' 10.81'' Est, 43e 36' 25.07'' Nord;34172;122 Rue du Plateau des Violettes;;34070;MONTPELLIER;27/03/2018;En interieur;R_SO5934_1_2PUB.pdf;Oui;0.42;Lieu d'habitation;EXEM
135307;4.06217;43.66715;04e 03' 43.82'' Est, 43e 40' 01.74'' Nord;34321;Place de l'Horloge;;34130;VALERGUES;28/03/2018;En interieur;R_SO5937_1_1PUB.pdf;Oui;0.13;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
135489;3.89536;43.63930;03e 53' 43.30'' Est, 43e 38' 21.47'' Nord;34057;279 Chemin du Mas du Diable;;34170;CASTELNAU-LE-LEZ;19/04/2018;En interieur;R_SO6008_1_1PUB.pdf;Oui;0.63;Lieu d'habitation;EXEM
135545;3.71647;43.93368;03e 42' 59.29'' Est, 43e 56' 01.26'' Nord;34128;475 Chemin du Tirondel;;34190;LAROQUE;19/04/2018;En interieur;R_SO5940_1_1PUB.pdf;Oui;0.83;Lieu d'habitation;EXEM
135803;3.28150;43.31461;03e 16' 53.40'' Est, 43e 18' 52.59'' Nord;34336;23 Boulevard Gambetta;;34420;VILLENEUVE-LES-BEZIERS;26/04/2018;En interieur;R_SO5964_1_1PUB.pdf;Oui;0.27;Lieu d'habitation;EXEM
136316;3.81887;43.57881;03e 49' 07.91'' Est, 43e 34' 43.73'' Nord;34270;11 Rue des Bleuets;;34430;SAINT-JEAN-DE-VEDAS;31/05/2018;En interieur;R_SO6318_1_2PUB.pdf;Oui;0.76;Lieu d'habitation;EXEM
136397;3.05332;43.32775;03e 03' 11.95'' Est, 43e 19' 39.91'' Nord;34052;5 Rue des Cigales;;34310;CAPESTANG;27/06/2018;En interieur;R_SO6344_1_1PUB.pdf;Oui;2.92;Lieu d'habitation;EXEM
136477;3.76582;43.62048;03e 45' 56.96'' Est, 43e 37' 13.73'' Nord;34259;1315 Chemin de Gouyraune;;34680;SAINT-GEORGES-D'ORQUES;18/06/2018;En interieur;R_SO6411_1_1PUB.pdf;Oui;0.19;Lieu d'habitation;EXEM
136550;3.83640;43.58125;03e 50' 11.03'' Est, 43e 34' 52.49'' Nord;34270;14 Allee des Bejargues;;34430;SAINT-JEAN-DE-VEDAS;31/05/2018;En interieur;R_SO6318_1_1PUB.pdf;Oui;0.39;Lieu d'habitation;EXEM
136593;3.90641;43.57958;03e 54' 23.08'' Est, 43e 34' 46.47'' Nord;34129;10 Plan Dionysos;;34970;LATTES;27/06/2018;En interieur;R_SO6451_4_1PUB.pdf;Oui;0.26;Lieu d'habitation;EXEM
136615;3.87429;43.61254;03e 52' 27.44'' Est, 43e 36' 45.15'' Nord;34172;1 Rue Ecole de Medecine;;34000;MONTPELLIER;05/07/2018;En interieur;R_SO6497_6_1PUB.pdf;Oui;0.52;Lieu d'habitation;EXEM
136650;3.92787;43.58301;03e 55' 40.33'' Est, 43e 34' 58.84'' Nord;34129;Centre Commercial Grand Sud Carrefour;;34970;LATTES;05/07/2018;En interieur;R_SO6497_5_3PUB.pdf;Oui;2.71;Commerce (Centre commercial, ?;EXEM
136653;3.90103;43.63395;03e 54' 03.69'' Est, 43e 38' 02.21'' Nord;34057;28 Impasse Verte colline;;34170;CASTELNAU-LE-LEZ;05/07/2018;En interieur;R_SO6497_6_2PUB.pdf;Oui;0.58;Lieu d'habitation;EXEM
136809;3.30965;43.64704;03e 18' 34.75'' Est, 43e 38' 49.34'' Nord;34186;1 Place du Mas de Clergues;;34800;OCTON;16/07/2018;En interieur;R_SO6497_6_3PUB.pdf;Oui;0.16;Lieu d'habitation;EXEM
137032;3.94471;43.56966;03e 56' 40.97'' Est, 43e 34' 10.79'' Nord;34198;2 Avenue du Chateau d'Eau;;34470;PEROLS;30/07/2018;En interieur;R_SO6497_5_2PUB.pdf;Oui;1.31;Lieu d'habitation;EXEM
137154;3.92417;43.60417;03e 55' 27.00'' Est, 43e 36' 15.00'' Nord;34172;1 Place de Troie;;34090;MONTPELLIER;08/08/2018;En interieur;18 750 LSO 16487 00 M.001.R002p.pdf;Oui;4.63;Commerce (Centre commercial, ?;APAVE Parisienne - Paris 17
137354;3.21578;43.34433;03e 12' 56.79'' Est, 43e 20' 39.58'' Nord;34032;Allee Paul Riquet;;34500;BEZIERS;30/07/2018;En interieur;R_SO6547_1_2PUB.pdf;Oui;0.16;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
137482;3.89679;43.59854;03e 53' 48.46'' Est, 43e 35' 54.73'' Nord;34172;Place Georges Freche;;34000;MONTPELLIER;31/08/2018;En interieur;R_SO6547_1_3PUB.pdf;Oui;0.25;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
137561;3.88032;43.60367;03e 52' 49.15'' Est, 43e 36' 13.22'' Nord;34172;29 Rue des 2 ponts;;34000;MONTPELLIER;31/08/2018;En interieur;R_SO6596_4_1PUB.pdf;Oui;1.12;Lieu d'habitation;EXEM
138730;3.91392;43.60101;03e 54' 50.12'' Est, 43e 36' 03.65'' Nord;34172;194 Avenue Nina Simone;;34060;MONTPELLIER;01/10/2018;En interieur;R_SO6623_7_1PUB.pdf;Oui;1.60;Divers;EXEM
149977;3.90440;43.60256;03e 54' 15.82'' Est, 43e 36' 09.22'' Nord;34172;282 Avenue du mondial 98;;34000;MONTPELLIER;02/10/2018;En interieur;R_SO6669_1_1PUB.pdf;Oui;0.13;Divers;EXEM
150068;3.86406;43.61478;03e 51' 50.60'' Est, 43e 36' 53.21'' Nord;34172;35 Avenue d'Assas;;34000;MONTPELLIER;12/10/2018;En interieur;R_SO6623_6_1PUB.pdf;Oui;0.28;Lieu d'habitation;EXEM
150169;3.79447;43.61551;03e 47' 40.08'' Est, 43e 36' 55.84'' Nord;34123;24 Rue des Jardin du Peret;;34990;JUVIGNAC;23/10/2018;En interieur;R_SO6643_4_1PUB.pdf;Oui;0.53;Lieu d'habitation;EXEM
150356;3.95540;43.56555;03e 57' 19.44'' Est, 43e 33' 55.99'' Nord;34198;8 Rue du Boulidou;;34470;PEROLS;29/10/2018;En interieur;R_SO6749_1_2PUB.pdf;Oui;0.53;Lieu d'habitation;EXEM
150733;3.35042;43.61659;03e 21' 01.52'' Est, 43e 36' 59.72'' Nord;34175;71 Route de la Dolomie;;34800;MOUREZE;14/12/2018;En interieur;R_SO6889_2_4PUB.pdf;Oui;0.22;Lieu d'habitation;EXEM
150734;3.34937;43.61682;03e 20' 57.74'' Est, 43e 37' 00.53'' Nord;34175;1 Chemin du Pigeonnier;;34800;MOUREZE;14/12/2018;En interieur;R_SO6889_2_1PUB.pdf;Oui;0.13;Lieu d'habitation;EXEM
150740;3.34864;43.61592;03e 20' 55.11'' Est, 43e 36' 57.32'' Nord;34175;2 Route de la Plaine;;34800;MOUREZE;14/12/2018;En interieur;R_SO6889_2_3PUB.pdf;Oui;0.12;Lieu d'habitation;EXEM
150822;3.35139;43.61641;03e 21' 05.00'' Est, 43e 36' 59.08'' Nord;34175;69 Route de la Dolomie;;34800;MOUREZE;14/12/2018;En interieur;R_SO6889_2_2PUB.pdf;Oui;0.13;Lieu d'habitation;EXEM
151343;3.87045;43.59187;03e 52' 13.62'' Est, 43e 35' 30.73'' Nord;34172;337 Rue du Vercors;;34070;MONTPELLIER;19/10/2018;En interieur;R_SO6622_2_1PUB.pdf;Oui;0.26;Lieu d'habitation;EXEM
151352;4.14637;43.67363;04e 08' 46.92'' Est, 43e 40' 25.07'' Nord;34145;192 Rue Paul Valery;;34400;LUNEL;09/10/2018;En interieur;R_SO6635_1_1PUB.pdf;Oui;0.10;Lieu d'habitation;EXEM
151812;3.29515;43.44951;03e 17' 42.53'' Est, 43e 26' 58.23'' Nord;34001;2 rampe Camille Saint Saens;;34290;ABEILHAN;27/02/2019;En interieur;R_SO7171_1_1PUB.pdf;Oui;0.96;Lieu d'habitation;EXEM
152011;3.88530;43.65397;03e 53' 07.07'' Est, 43e 39' 14.30'' Nord;34077;10 Rue de la Meridienne;;34830;CLAPIERS;14/03/2019;En interieur;R_SO7089_1_1PUB.pdf;Oui;0.22;Lieu d'habitation;EXEM
152116;3.21917;43.35147;03e 13' 09.00'' Est, 43e 21' 05.28'' Nord;34032;2 Rue Edouard Branly;;34500;BEZIERS;14/03/2019;En interieur;R_SO7089_1_3PUB.pdf;Oui;0.11;Lieu d'habitation;EXEM
152151;3.20651;43.47179;03e 12' 23.42'' Est, 43e 28' 18.43'' Nord;34147;220 Chemin du Vic;;34480;MAGALAS;25/03/2019;En interieur;R_SO7302_1_1PUB.pdf;Oui;0.29;Lieu d'habitation;EXEM
152767;3.87420;43.62006;03e 52' 27.13'' Est, 43e 37' 12.22'' Nord;34172;5 Rue Marie Caizergues;;34090;MONTPELLIER;16/04/2019;En interieur;R_SO7362_2_1PUB.pdf;Oui;2.44;Lieu d'habitation;EXEM
152852;3.67006;43.40724;03e 40' 12.20'' Est, 43e 24' 26.07'' Nord;34301;Boulevard Camille Blanc;;34200;SETE;15/04/2019;En interieur;R_SO6867_3_2PUB.pdf;Oui;0.61;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
152859;3.66765;43.40686;03e 40' 03.55'' Est, 43e 24' 24.68'' Nord;34301;Boulevard Camille Blanc;;34200;SETE;15/04/2019;En interieur;R_SO6867_3_1PUB.pdf;Oui;0.77;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
153363;3.27768;43.28313;03e 16' 39.65'' Est, 43e 16' 59.28'' Nord;34299;86 Boulevard Pasteur;;34410;SERIGNAN;29/05/2019;En interieur;R_SO7723_1_1PUB.pdf;Oui;1.68;Lieu d'habitation;EXEM
153634;2.76456;43.48822;02e 45' 52.43'' Est, 43e 29' 17.60'' Nord;34284;15 Avenue de la Gare;;34220;SAINT-PONS-DE-THOMIERES;01/07/2019;En interieur;R_SO8004_1_1PUB.pdf;Oui;0.14;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
153637;3.85249;43.59339;03e 51' 08.96'' Est, 43e 35' 36.21'' Nord;34172;1415 Rue de Fontcouverte;;34070;MONTPELLIER;01/07/2019;En interieur;R_SO7991_1_2PUB.pdf;Oui;0.36;Lieu d'habitation;EXEM
153669;3.75672;43.46438;03e 45' 24.20'' Est, 43e 27' 51.78'' Nord;34108;49 Chemin Rural de la Bergerie;;34110;FRONTIGNAN;08/07/2019;En interieur;R_SO8025_1_1PUB.pdf;Oui;0.22;Lieu d'habitation;EXEM
154204;3.72810;43.67060;03e 43' 41.16'' Est, 43e 40' 14.15'' Nord;34320;402 Rue de Devois;;34570;VAILHAUQUES;20/08/2019;En interieur;R_SO8166_3_3PUB.pdf;Oui;0.85;Lieu d'habitation;EXEM
154232;3.88755;43.60385;03e 53' 15.18'' Est, 43e 36' 13.86'' Nord;34172;42 Rue de Barcelone;;34070;MONTPELLIER;20/08/2019;En interieur;R_SO8166_3_1PUB.pdf;Oui;1.20;Lieu d'habitation;EXEM
154726;3.87260;43.63201;03e 52' 21.34'' Est, 43e 37' 55.22'' Nord;34172;323 Rue de l'Aiguelongue;;34090;MONTPELLIER;16/10/2019;En interieur;R_SO8261_1_1PUB.pdf;Oui;2.07;Lieu d'habitation;EXEM
154754;3.04437;43.65427;03e 02' 39.74'' Est, 43e 39' 15.38'' Nord;34260;Avenue des Treilles;;34610;SAINT-GERVAIS-SUR-MARE;17/10/2019;En interieur;R_SO8289_5_1PUB.pdf;Oui;0.16;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
155175;3.73677;43.60571;03e 44' 12.36'' Est, 43e 36' 20.55'' Nord;34179;5 Rue des Lavoirs;;34570;MURVIEL-LES-MONTPELLIER;22/11/2019;En interieur;R_SO8451_2_1PUB.pdf;Oui;0.01;Lieu d'habitation;EXEM
155187;3.73681;43.60570;03e 44' 12.52'' Est, 43e 36' 20.52'' Nord;34179;5 Rue des Lavoirs;;34570;MURVIEL-LES-MONTPELLIER;22/11/2019;En interieur;R_SO8451_1_5PUB.pdf;Oui;0.11;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
155223;3.23176;43.33607;03e 13' 54.34'' Est, 43e 20' 09.86'' Nord;34032;28 Rue Jean Mermoz;;34500;BEZIERS;12/11/2019;En interieur;R_SO8451_1_4PUB.pdf;Oui;6.00;Lieu d'habitation;EXEM
155491;3.66513;43.41428;03e 39' 54.45'' Est, 43e 24' 51.41'' Nord;34301;Boulevard Mendes;;34200;SETE;16/04/2019;En interieur;R_SO7222_1_1PUB.pdf;Oui;0.21;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
155492;3.66513;43.41428;03e 39' 54.45'' Est, 43e 24' 51.41'' Nord;34301;Boulevard Mendes;;34200;SETE;16/04/2019;En interieur;R_SO7222_1_1PUB.pdf;Oui;0.21;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
155524;4.02930;43.73184;04e 01' 45.48'' Est, 43e 43' 54.62'' Nord;34027;8 Rue des Coronilles;;34160;BEAULIEU;02/12/2019;En interieur;R_SO8551_3_1PUB.pdf;Oui;0.15;Lieu d'habitation;EXEM
155715;3.82760;43.57566;03e 49' 39.35'' Est, 43e 34' 32.37'' Nord;34270;8 Passage de la Mairie;;34430;SAINT-JEAN-DE-VEDAS;22/11/2019;En interieur;R_SO8666_1_1PUB.pdf;Oui;0.40;Lieu d'habitation;EXEM
155848;3.43104;43.53495;03e 25' 51.74'' Est, 43e 32' 05.83'' Nord;34002;3 Impasse du Picardan;;34230;ADISSAN;10/12/2019;En interieur;R_SO8734_1_2PUB.pdf;Oui;0.21;Divers;EXEM
156019;3.87075;43.59248;03e 52' 14.70'' Est, 43e 35' 32.91'' Nord;34172;249 Rue du Vercors;;34070;MONTPELLIER;10/01/2020;En interieur;R_SO8734_1_1PUB.pdf;Oui;0.20;Lieu d'habitation;EXEM
156220;3.27841;43.31459;03e 16' 42.28'' Est, 43e 18' 52.53'' Nord;34336;6 Rue de la Glaciere;;34420;VILLENEUVE-LES-BEZIERS;24/01/2020;En interieur;R_SO8827_3_3PUB.pdf;Oui;0.13;Lieu d'habitation;EXEM
156294;3.27815;43.31417;03e 16' 41.35'' Est, 43e 18' 51.02'' Nord;34336;7 Rue Porte de Beziers;;34420;VILLENEUVE-LES-BEZIERS;31/01/2020;En interieur;R_SO8840_1_1PUB.pdf;Oui;0.86;Lieu d'habitation;EXEM
156420;3.08677;43.59186;03e 05' 12.38'' Est, 43e 35' 30.70'' Nord;34126;27 Rue de Capimont;;34240;LAMALOU-LES-BAINS;10/02/2020;En interieur;R_SO8840_2_2PUB.pdf;Oui;0.24;Lieu d'habitation;EXEM
156421;3.08754;43.59267;03e 05' 15.16'' Est, 43e 35' 33.61'' Nord;34126;5 Avenue de La Lande;;34240;LAMALOU-LES-BAINS;10/02/2020;En interieur;R_SO8840_2_1PUB.pdf;Oui;1.06;Lieu d'habitation;EXEM
156446;3.27590;43.31445;03e 16' 33.24'' Est, 43e 18' 52.00'' Nord;34336;3 Chemin du Pont Neuf;;34420;VILLENEUVE-LES-BEZIERS;11/02/2020;En interieur;R_SO8921_2_2PUB.pdf;Oui;0.53;Lieu d'habitation;EXEM
156472;3.27609;43.31531;03e 16' 33.93'' Est, 43e 18' 55.12'' Nord;34336;4 Impasse du Domaine du Parc;;34420;VILLENEUVE-LES-BEZIERS;11/02/2020;En interieur;R_SO8921_2_1PUB.pdf;Oui;0.28;Lieu d'habitation;EXEM
156473;3.85099;43.60703;03e 51' 03.55'' Est, 43e 36' 25.30'' Nord;34172;19 Rue de la Figairasse;;34080;MONTPELLIER;11/02/2020;En interieur;R_SO8923_3_1PUB.pdf;Oui;0.39;Lieu d'habitation;EXEM
156562;3.90985;43.61191;03e 54' 35.44'' Est, 43e 36' 42.86'' Nord;34172;214 Rue Louis Lepine;;34000;MONTPELLIER;11/02/2020;En interieur;R_SO8868_1_1PUB.pdf;Oui;8.52;Lieu d'habitation;EXEM
156799;3.79125;43.61654;03e 47' 28.50'' Est, 43e 36' 59.55'' Nord;34123;6 Allee Merce Cunningham;;34990;JUVIGNAC;09/03/2020;En interieur;R_SO8940_3_1PUB.pdf;Oui;0.72;Lieu d'habitation;EXEM
156819;3.87569;43.60757;03e 52' 32.47'' Est, 43e 36' 27.26'' Nord;34172;45 Rue Roucher;;34000;MONTPELLIER;13/03/2020;En interieur;R_SO8921_1_1PUB.pdf;Oui;0.09;Lieu d'habitation;EXEM
157038;3.52740;43.35945;03e 31' 38.64'' Est, 43e 21' 34.01'' Nord;34150;1 Chemin Ancien de Montpellier;;34340;MARSEILLAN;10/12/2019;En interieur;R_SO8603_1_1PUB.pdf;Oui;0.01;Lieu d'habitation;EXEM
157310;3.90708;43.61414;03e 54' 25.48'' Est, 43e 36' 50.89'' Nord;34172;762 Rue de la Vieille Poste;;34000;MONTPELLIER;14/03/2019;En interieur;R_SO7358_1_1PUB.pdf;Oui;0.26;Lieu d'habitation;EXEM
157323;3.86893;43.62194;03e 52' 08.13'' Est, 43e 37' 18.99'' Nord;34172;10 Avenue du Professeur Grasset;;34090;MONTPELLIER;16/04/2019;En interieur;R_SO7362_1_1PUB.pdf;Oui;0.01;Lieu d'habitation;EXEM
157346;4.10024;43.56432;04e 06' 00.86'' Est, 43e 33' 51.57'' Nord;34344;54 Rue des Nefs;;34280;LA GRANDE-MOTTE;29/05/2019;En interieur;R_SO7591_1_1PUB.pdf;Oui;0.08;Lieu d'habitation;EXEM
157398;3.23123;43.35059;03e 13' 52.41'' Est, 43e 21' 02.11'' Nord;34032;4 Rue Ferdinand de Lesseps;;34500;BEZIERS;11/12/2018;En interieur;R_SO6889_3_1PUB.pdf;Oui;0.11;Lieu d'habitation;EXEM
158180;3.94160;43.66308;03e 56' 29.77'' Est, 43e 39' 47.07'' Nord;34090;7 Rue de la Republique;;34920;LE CRES;25/05/2020;En interieur;R_SO9141_1_3PUB.pdf;Oui;0.18;Lieu d'habitation;EXEM
158185;3.51309;43.27725;03e 30' 47.13'' Est, 43e 16' 38.11'' Nord;34003;8 Avenue de la Jetee;;34300;AGDE;26/05/2020;En interieur;R_SO9172_1_2PUB.pdf;Oui;0.80;Lieu d'habitation;EXEM
158232;3.87435;43.61964;03e 52' 27.67'' Est, 43e 37' 10.71'' Nord;34172;4 Rue des Abeilles;;34090;MONTPELLIER;26/05/2020;En interieur;R_SO9141_1_1PUB.pdf;Oui;0.29;Lieu d'habitation;EXEM
158260;3.89461;43.60814;03e 53' 40.60'' Est, 43e 36' 29.31'' Nord;34172;16 Esplanade de l'Europe;;34000;MONTPELLIER;27/05/2020;En interieur;R_SO9068_1_1PUB.pdf;Oui;1.30;Lieu d'habitation;EXEM
158273;3.86957;43.64904;03e 52' 10.45'' Est, 43e 38' 56.55'' Nord;34169;Avenue Agropolis;;34980;MONTFERRIER-SUR-LEZ;28/05/2020;En interieur;R_SO8940_4_1PUB.pdf;Oui;0.20;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
158278;3.90787;43.61425;03e 54' 28.34'' Est, 43e 36' 51.31'' Nord;34172;52 Impasse Jacques de Vaucanson;;34000;MONTPELLIER;29/05/2020;En interieur;R_SO9068_2_1PUB.pdf;Oui;0.15;Lieu d'habitation;EXEM
158283;3.85511;43.58360;03e 51' 18.39'' Est, 43e 35' 00.96'' Nord;34172;10 Avenue des Bergamotes;;34070;MONTPELLIER;29/05/2020;En interieur;R_SO9115_6_2PUB.pdf;Oui;0.03;Lieu d'habitation;EXEM
158292;3.85506;43.58359;03e 51' 18.23'' Est, 43e 35' 00.93'' Nord;34172;10 Avenue des Bergamotes;;34070;MONTPELLIER;29/05/2020;En interieur;R_SO9115_6_1PUB.pdf;Oui;0.19;Lieu d'habitation;EXEM
158296;3.37613;43.76935;03e 22' 34.06'' Est, 43e 46' 09.66'' Nord;34251;1000 Route Royale;;34700;SAINT-ETIENNE-DE-GOURGAS;01/06/2020;En interieur;R_SO9135_1_1PUB.pdf;Oui;0.27;Etablissement ouvert au public (Ecole, Et Soins, Gare?);EXEM
158303;3.86974;43.64861;03e 52' 11.07'' Est, 43e 38' 55.01'' Nord;34169;206 Avenue Agropolis;;34980;MONTFERRIER-SUR-LEZ;28/05/2020;En interieur;R_SO9085_1_3PUB.pdf;Oui;2.07;Locaux professionnels non accessibles au public;EXEM
158305;3.86912;43.64955;03e 52' 08.83'' Est, 43e 38' 58.37'' Nord;34169;206 Avenue Agropolis;;34980;MONTFERRIER-SUR-LEZ;28/05/2020;En interieur;R_SO9085_1_2PUB.pdf;Oui;2.08;Locaux professionnels non accessibles au public;EXEM
158531;3.86942;43.64875;03e 52' 09.91'' Est, 43e 38' 55.51'' Nord;34169;206 Avenue Agropolis;;34980;MONTFERRIER-SUR-LEZ;28/05/2020;En interieur;R_SO9085_1_1PUB.pdf;Oui;1.09;Locaux professionnels non accessibles au public;EXEM
158562;3.03577;43.59490;03e 02' 08.76'' Est, 43e 35' 41.64'' Nord;34083;le Vernet;;34240;COMBES;01/06/2020;En interieur;R_SO9172_1_1PUB.pdf;Oui;0.11;Lieu d'habitation;EXEM
158585;3.04452;43.60192;03e 02' 40.28'' Est, 43e 36' 06.90'' Nord;34083;Le Village;;34240;COMBES;01/06/2020;En interieur;R_SO9170_1_5PUB.pdf;Oui;0.13;Lieu d'habitation;EXEM
158593;3.03622;43.59631;03e 02' 10.38'' Est, 43e 35' 46.73'' Nord;34083;Le Vernet;;34240;COMBES;02/06/2020;En interieur;R_SO9170_1_4PUB.pdf;Oui;0.27;Lieu d'habitation;EXEM
158603;3.04656;43.60365;03e 02' 47.62'' Est, 43e 36' 13.13'' Nord;34083;le Village;;34240;COMBES;02/06/2020;En interieur;R_SO9172_2_2PUB.pdf;Oui;0.09;Lieu d'habitation;EXEM
158607;3.03579;43.59661;03e 02' 08.84'' Est, 43e 35' 47.79'' Nord;34083;Le Vernet;;34240;COMBES;02/06/2020;En interieur;R_SO9170_1_6PUB.pdf;Oui;0.15;Lieu d'habitation;EXEM
158657;3.73110;43.94458;03e 43' 51.97'' Est, 43e 56' 40.50'' Nord;34174;26 Lotissement les Chenes Blancs;;34190;MOULES-ET-BAUCELS;16/06/2020;En interieur;R_SO9141_3_1PUB.pdf;Oui;0.14;Lieu d'habitation;EXEM
158711;3.91409;43.65392;03e 54' 50.74'' Est, 43e 39' 14.13'' Nord;34057;300 Rue Henri Dunant;;34170;CASTELNAU-LE-LEZ;17/06/2020;En interieur;R_SO9222_2_1PUB.pdf;Oui;0.27;Divers;EXEM
